,Player,SCA,PassLive,PassDead,Drib,Sh_x,Fld_x,Def,GCA,CrdY_x,CrdR_x,2CrdY,Fls,Off_x,Crs_x,Int,TklW,Recov,Won,Dead,Str,TotDist,Ast_x,CrsPA,Touches,Succ,Att,Dis,SoT,Dist,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,G-PK,G+A-PK,Matches
19406,Jonathan Tah,26.0,21.0,0.0,0.0,3.0,0.0,2.0,3.0,4,0,0,19,1,2,43,18,184.0,96.0,51.0,0.0,32356.0,2,1.0,2250.0,16.0,21.0,10.0,3,10.4,de GER,DF,Leverkusen,de Bundesliga,25.0,33,33,2878,32.0,2,0.13,Matches
19407,Waniss Taibi,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0,0,6,0,0,1,7,9.0,3.0,6.0,0.0,734.0,0,0.0,90.0,2.0,4.0,1.0,0,14.1,fr FRA,MFFW,Angers,fr Ligue 1,19.0,7,1,132,1.5,0,0.0,Matches
19408,Flavien Tait,96.0,73.0,0.0,6.0,10.0,7.0,0.0,10.0,3,0,0,30,3,9,19,19,150.0,8.0,30.0,0.0,18980.0,3,2.0,1486.0,29.0,48.0,32.0,12,20.7,fr FRA,MF,Rennes,fr Ligue 1,28.0,28,24,2125,23.6,5,0.34,Matches
19409,Adrien Tameze,62.0,51.0,1.0,4.0,1.0,1.0,4.0,6.0,4,0,0,33,2,31,52,29,233.0,61.0,74.0,0.0,16802.0,2,6.0,1620.0,34.0,60.0,26.0,7,21.5,cm CMR,MFDF,Hellas Verona,it Serie A,27.0,38,26,2574,28.6,4,0.21,Matches
19410,Japhet Tanganga,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1,1,19,1,11,9,8,24.0,15.0,55.0,0.0,4995.0,0,1.0,495.0,5.0,7.0,5.0,2,13.3,eng ENG,DF,Tottenham,eng Premier League,22.0,11,10,735,8.2,0,0.0,Matches
19411,Renato Tapia,16.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,10,0,0,35,0,3,28,31,107.0,30.0,41.0,0.0,13136.0,0,1.0,1061.0,6.0,15.0,13.0,3,24.5,pe PER,MF,Celta Vigo,es La Liga,26.0,29,13,1412,15.7,0,0.0,Matches
19412,Edmond Tapsoba,11.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,19,1,0,29,17,171.0,42.0,77.0,0.0,25285.0,0,0.0,1647.0,12.0,13.0,3.0,1,9.8,bf BFA,DF,Leverkusen,de Bundesliga,22.0,22,19,1814,20.2,1,0.05,Matches
19413,Florian Tardieu,93.0,57.0,31.0,0.0,1.0,2.0,2.0,3.0,6,0,0,19,0,135,42,25,223.0,28.0,237.0,0.0,32280.0,2,5.0,2314.0,20.0,30.0,19.0,5,31.2,fr FRA,MF,Troyes,fr Ligue 1,29.0,30,29,2632,29.2,0,0.07,Matches
19541,Matt Targett,34.0,27.0,5.0,0.0,1.0,0.0,1.0,2.0,2,0,0,15,0,59,23,18,73.0,32.0,142.0,7.0,10224.0,1,8.0,958.0,1.0,6.0,4.0,2,13.5,eng ENG,DF,Aston Villa,eng Premier League,25.0,17,17,1431,15.9,1,0.13,Matches
19542,Oussama Targhalline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0,0,0,0,1.0,0.0,0.0,0.0,86.0,0,0.0,8.0,0.0,0.0,0.0,0,,ma MAR,MFFW,Marseille,fr Ligue 1,19.0,2,0,5,0.1,0,0.0,Matches
19543,James Tarkowski,28.0,23.0,1.0,0.0,2.0,0.0,2.0,2.0,11,0,0,30,2,1,48,45,171.0,153.0,25.0,0.0,18096.0,2,0.0,1618.0,5.0,7.0,5.0,6,11.3,eng ENG,DF,Burnley,eng Premier League,28.0,35,35,3106,34.5,1,0.09,Matches
19544,Ciprian Tătărușanu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,8.0,0.0,44.0,0.0,4563.0,0,0.0,217.0,0.0,0.0,0.0,0,,ro ROU,GK,Milan,it Serie A,35.0,6,6,540,6.0,0,0.0,Matches
19545,Niklas Tauer,7.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,0,9,0,1,9,9,34.0,8.0,12.0,0.0,2343.0,0,0.0,260.0,2.0,2.0,0.0,2,20.0,de GER,DFMF,Mainz 05,de Bundesliga,20.0,11,6,487,5.4,0,0.0,Matches
19546,Nuno Tavares,27.0,19.0,0.0,4.0,1.0,2.0,1.0,3.0,2,0,0,23,1,40,9,14,68.0,23.0,113.0,0.0,8861.0,1,5.0,884.0,18.0,36.0,12.0,2,19.8,pt POR,DF,Arsenal,eng Premier League,21.0,22,13,1176,13.1,1,0.15,Matches
19547,Charlie Taylor,56.0,39.0,4.0,2.0,0.0,7.0,4.0,8.0,3,0,0,17,0,104,58,26,183.0,58.0,294.0,0.0,16556.0,3,19.0,1717.0,27.0,53.0,15.0,0,22.4,eng ENG,DF,Burnley,eng Premier League,27.0,31,30,2731,30.3,0,0.1,Matches
19548,Loum Tchaouna,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,4,2,1,7.0,2.0,4.0,0.0,375.0,0,1.0,53.0,1.0,1.0,2.0,1,16.1,fr FRA,MFFW,Rennes,fr Ligue 1,17.0,10,0,87,1.0,0,0.0,Matches
19549,Warren Tchimbembé,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,2,2,1,16.0,1.0,4.0,0.0,1415.0,0,1.0,117.0,0.0,2.0,4.0,0,,cg CGO,MF,Metz,fr Ligue 1,23.0,9,1,205,2.3,0,0.0,Matches
19550,Aurélien Tchouaméni,71.0,48.0,0.0,7.0,7.0,4.0,5.0,9.0,11,1,1,51,2,17,101,45,262.0,77.0,64.0,0.0,32270.0,2,4.0,2480.0,38.0,52.0,30.0,10,22.5,fr FRA,MF,Monaco,fr Ligue 1,21.0,35,33,2929,32.5,3,0.15,Matches
19551,Mathys Tel,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,0,6,1,1,6.0,0.0,1.0,0.0,322.0,0,0.0,39.0,0.0,0.0,2.0,1,17.5,fr FRA,MFFW,Rennes,fr Ligue 1,16.0,7,0,56,0.6,0,0.0,Matches
19552,Jordan Tell,10.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0,0,3,0,2,0,5,13.0,5.0,5.0,0.0,1121.0,1,0.0,131.0,1.0,5.0,6.0,3,12.1,fr FRA,MFFW,Clermont Foot,fr Ligue 1,24.0,15,1,290,3.2,1,0.62,Matches
19553,Nathan Tella,23.0,13.0,0.0,2.0,2.0,6.0,0.0,4.0,2,0,0,17,3,12,6,9,54.0,6.0,8.0,0.0,1445.0,1,3.0,325.0,10.0,26.0,23.0,5,21.8,eng ENG,MFFW,Southampton,eng Premier League,22.0,14,10,804,8.9,0,0.11,Matches
19554,Alex Telles,51.0,27.0,18.0,1.0,2.0,2.0,1.0,5.0,1,0,0,23,1,127,26,27,99.0,30.0,212.0,0.0,13213.0,4,9.0,1383.0,12.0,22.0,10.0,3,23.1,br BRA,DF,Manchester Utd,eng Premier League,28.0,21,18,1660,18.4,0,0.22,Matches
19555,Cristian Tello,31.0,24.0,0.0,1.0,4.0,0.0,2.0,2.0,2,0,0,9,4,16,10,11,53.0,5.0,5.0,0.0,4097.0,2,3.0,481.0,10.0,27.0,13.0,9,21.1,es ESP,MF,Betis,es La Liga,29.0,23,5,819,9.1,2,0.44,Matches
19556,Nahuel Tenaglia,18.0,11.0,4.0,0.0,1.0,1.0,1.0,0.0,2,0,0,8,0,24,26,27,67.0,23.0,116.0,0.0,5242.0,0,3.0,630.0,7.0,11.0,6.0,1,19.1,ar ARG,DF,Alavés,es La Liga,25.0,14,12,1073,11.9,0,0.0,Matches
19557,Marc Tenas,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,3,0,2,0,1,4.0,1.0,0.0,0.0,175.0,0,0.0,27.0,1.0,1.0,1.0,0,,es ESP,MFDF,Alavés,es La Liga,20.0,3,0,54,0.6,0,0.0,Matches
19558,Marc-André ter Stegen,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,1,0,51.0,5.0,263.0,0.0,27465.0,0,0.0,1338.0,2.0,2.0,0.0,0,,de GER,GK,Barcelona,es La Liga,29.0,35,35,3150,35.0,0,0.0,Matches
19559,Filippo Terracciano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,0.0,33.0,0,0.0,7.0,0.0,0.0,0.0,0,,it ITA,DF,Hellas Verona,it Serie A,18.0,1,0,7,0.1,0,0.0,Matches
19560,Pietro Terracciano,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,44.0,13.0,276.0,0.0,33515.0,0,0.0,1596.0,1.0,2.0,0.0,0,,it ITA,GK,Fiorentina,it Serie A,31.0,32,31,2862,31.8,0,0.0,Matches
19561,Martin Terrier,106.0,83.0,0.0,6.0,10.0,5.0,2.0,18.0,1,0,0,28,6,28,18,33,110.0,41.0,21.0,0.0,11648.0,3,7.0,1290.0,28.0,59.0,23.0,44,14.9,fr FRA,FWMF,Rennes,fr Ligue 1,24.0,37,37,2779,30.9,19,0.71,Matches
19562,Aleksa Terzić,8.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,1,0,0,4,0,20,4,5,25.0,9.0,41.0,0.0,3273.0,1,6.0,273.0,1.0,2.0,3.0,0,,rs SRB,DF,Fiorentina,it Serie A,21.0,14,1,274,3.0,0,0.33,Matches
19563,Robert Tesche,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,5,1,2,5,4,23.0,3.0,3.0,0.0,2549.0,0,0.0,211.0,0.0,1.0,3.0,0,16.9,de GER,MF,Bochum,de Bundesliga,34.0,11,5,349,3.9,0,0.0,Matches
19564,Tanner Tessmann,11.0,7.0,0.0,3.0,0.0,0.0,1.0,1.0,1,1,0,10,0,4,5,5,51.0,8.0,6.0,0.0,3178.0,0,0.0,319.0,11.0,12.0,7.0,3,16.5,us USA,MF,Venezia,it Serie A,19.0,20,6,680,7.6,0,0.0,Matches
19565,Tetê,32.0,21.0,3.0,2.0,4.0,2.0,0.0,8.0,1,0,0,4,3,20,3,5,31.0,4.0,17.0,0.0,3151.0,5,0.0,310.0,22.0,34.0,11.0,7,16.1,br BRA,FWMF,Lyon,fr Ligue 1,21.0,9,7,583,6.5,2,1.08,Matches
19566,Cedric Teuchert,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,1,0,2,9.0,2.0,1.0,0.0,282.0,0,0.0,48.0,0.0,2.0,2.0,1,14.2,de GER,MFFW,Union Berlin,de Bundesliga,24.0,6,0,105,1.2,0,0.0,Matches
19567,Arthur Theate,23.0,22.0,0.0,0.0,1.0,0.0,0.0,4.0,6,0,0,26,1,18,43,19,181.0,39.0,69.0,0.0,22338.0,1,3.0,1726.0,19.0,29.0,10.0,6,16.7,be BEL,DF,Bologna,it Serie A,21.0,31,28,2424,26.9,2,0.11,Matches
19568,Jan Thielmann,46.0,40.0,1.0,4.0,0.0,1.0,0.0,8.0,6,0,0,12,2,57,10,16,86.0,21.0,13.0,0.0,4116.0,3,13.0,576.0,16.0,29.0,12.0,6,22.9,de GER,MFFW,Köln,de Bundesliga,19.0,29,10,1192,13.2,3,0.45,Matches
19696,Sada Thioub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,10.0,0,0.0,4.0,0.0,0.0,1.0,0,,sn SEN,FW,Angers,fr Ligue 1,26.0,1,0,3,0.0,0,0.0,Matches
19697,Luke Thomas,25.0,16.0,6.0,2.0,1.0,0.0,0.0,1.0,2,0,0,15,0,33,40,31,97.0,24.0,231.0,0.0,14404.0,1,3.0,1511.0,15.0,23.0,20.0,0,19.0,eng ENG,DF,Leicester City,eng Premier League,20.0,22,21,1912,21.2,0,0.05,Matches
19698,Romain Thomas,17.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,9,0,0,38,0,0,44,37,154.0,67.0,70.0,0.0,31129.0,0,0.0,1990.0,2.0,3.0,5.0,4,8.2,fr FRA,DF,Angers,fr Ligue 1,33.0,30,29,2563,28.5,2,0.07,Matches
19699,Adrien Thomasson,90.0,66.0,4.0,6.0,5.0,6.0,3.0,13.0,2,1,0,35,4,57,29,31,177.0,16.0,45.0,0.0,15951.0,4,9.0,1656.0,31.0,55.0,34.0,19,16.3,fr FRA,MF,Strasbourg,fr Ligue 1,27.0,31,27,2389,26.5,8,0.45,Matches
19700,Erik Thommy,17.0,9.0,4.0,1.0,2.0,1.0,0.0,1.0,0,0,0,2,2,23,4,0,12.0,2.0,12.0,0.0,1502.0,0,2.0,160.0,4.0,10.0,2.0,4,24.4,de GER,MFFW,Stuttgart,de Bundesliga,26.0,11,1,274,3.0,0,0.0,Matches
19701,Dominic Thompson,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2,2,0,5.0,1.0,2.0,0.0,297.0,0,0.0,55.0,0.0,2.0,0.0,0,14.7,eng ENG,DF,Brentford,eng Premier League,21.0,2,2,146,1.6,0,0.0,Matches
19702,Morten Thorsby,41.0,36.0,0.0,1.0,2.0,2.0,0.0,2.0,10,0,0,81,0,0,25,26,151.0,166.0,15.0,0.0,9172.0,1,0.0,1339.0,13.0,25.0,22.0,7,13.3,no NOR,MF,Sampdoria,it Serie A,25.0,35,35,2943,32.7,3,0.12,Matches
19703,Thuler,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3,1,1,12,0,2,9,12,36.0,15.0,11.0,0.0,5021.0,0,0.0,415.0,0.0,0.0,3.0,0,9.8,br BRA,DF,Montpellier,fr Ligue 1,22.0,16,10,855,9.5,0,0.0,Matches
19704,Marcus Thuram,39.0,22.0,1.0,7.0,3.0,6.0,0.0,3.0,2,0,0,12,8,7,5,5,30.0,33.0,18.0,0.0,2331.0,0,1.0,382.0,24.0,38.0,26.0,11,13.1,fr FRA,FWMF,M'Gladbach,de Bundesliga,23.0,21,9,979,10.9,3,0.28,Matches
19705,Khéphren Thuram-Ulie,52.0,40.0,0.0,5.0,4.0,2.0,1.0,9.0,4,0,0,33,1,10,28,19,127.0,21.0,37.0,0.0,16246.0,2,1.0,1347.0,32.0,43.0,23.0,7,17.0,fr FRA,MF,Nice,fr Ligue 1,20.0,36,20,1901,21.1,4,0.28,Matches
19706,Alexis Tibidi,14.0,11.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,0,11,4,3,3,3,16.0,7.0,3.0,0.0,1140.0,0,0.0,165.0,3.0,3.0,4.0,0,12.5,fr FRA,MFFW,Stuttgart,de Bundesliga,17.0,13,2,385,4.3,0,0.0,Matches
19707,Cheikh Tidiane Sabaly,7.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,3,10.0,0.0,2.0,0.0,394.0,0,0.0,60.0,3.0,4.0,8.0,1,19.5,sn SEN,FWMF,Metz,fr Ligue 1,22.0,6,2,150,1.7,0,0.0,Matches
19708,Youri Tielemans,101.0,78.0,5.0,6.0,6.0,1.0,5.0,15.0,3,0,0,32,0,56,21,38,188.0,24.0,95.0,0.0,23843.0,4,7.0,2110.0,25.0,39.0,30.0,15,25.0,be BEL,MF,Leicester City,eng Premier League,24.0,32,29,2631,29.2,4,0.27,Matches
19709,Kieran Tierney,43.0,36.0,4.0,1.0,1.0,1.0,0.0,2.0,0,0,0,5,1,79,15,14,85.0,12.0,183.0,0.0,16286.0,3,12.0,1329.0,9.0,23.0,8.0,5,20.8,sct SCO,DF,Arsenal,eng Premier League,24.0,22,22,1915,21.3,1,0.19,Matches
19710,Steffen Tigges,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,3,2.0,3.0,1.0,0.0,314.0,0,0.0,62.0,0.0,0.0,0.0,3,8.2,de GER,FWMF,Dortmund,de Bundesliga,23.0,9,0,112,1.2,3,2.41,Matches
19711,Malik Tillman,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0,0,2,1,11.0,3.0,1.0,0.0,464.0,0,0.0,65.0,0.0,5.0,2.0,1,11.6,us USA,MF,Bayern Munich,de Bundesliga,19.0,4,1,104,1.2,0,0.0,Matches
19712,Timothy Tillman,51.0,31.0,9.0,4.0,3.0,1.0,3.0,4.0,3,0,0,37,1,67,12,26,136.0,10.0,87.0,4.0,8219.0,2,3.0,983.0,38.0,68.0,28.0,8,19.1,de GER,MF,Greuther Fürth,de Bundesliga,22.0,29,23,2004,22.3,1,0.13,Matches
19713,David Timor,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,6,0,9,1,1,21.0,7.0,17.0,0.0,2838.0,0,0.0,206.0,1.0,2.0,5.0,0,29.9,es ESP,MF,Getafe,es La Liga,31.0,7,3,341,3.8,0,0.0,Matches
19714,Jean-Clair Todibo,36.0,26.0,1.0,1.0,6.0,0.0,2.0,4.0,6,0,0,24,0,9,51,37,228.0,70.0,73.0,0.0,41071.0,0,4.0,2794.0,14.0,19.0,7.0,6,9.9,fr FRA,DF,Nice,fr Ligue 1,21.0,36,35,3115,34.6,1,0.03,Matches
19715,Umut Tohumcu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,de GER,MF,Hoffenheim,de Bundesliga,16.0,1,0,5,0.1,0,0.0,Matches
19716,Karl Toko Ekambi,83.0,62.0,0.0,14.0,5.0,1.0,1.0,12.0,3,0,0,16,10,51,20,7,96.0,33.0,21.0,0.0,10885.0,5,13.0,1224.0,44.0,84.0,39.0,36,14.4,cm CMR,MFFW,Lyon,fr Ligue 1,28.0,30,26,2296,25.5,10,0.59,Matches
19717,Corentin Tolisso,28.0,26.0,1.0,0.0,1.0,0.0,0.0,5.0,0,0,0,13,3,6,9,5,59.0,12.0,12.0,0.0,8079.0,1,0.0,633.0,1.0,2.0,3.0,3,19.5,fr FRA,MF,Bayern Munich,de Bundesliga,26.0,15,8,703,7.8,2,0.38,Matches
19718,Jeremy Toljan,36.0,33.0,1.0,0.0,0.0,1.0,1.0,5.0,2,0,0,8,0,22,12,10,75.0,9.0,153.0,0.0,11260.0,1,3.0,964.0,4.0,13.0,6.0,1,22.4,de GER,DF,Sassuolo,it Serie A,26.0,20,15,1399,15.5,0,0.06,Matches
19719,Rafael Tolói,27.0,23.0,0.0,1.0,2.0,0.0,1.0,3.0,6,0,0,27,0,10,26,15,122.0,38.0,45.0,0.0,14041.0,1,2.0,1105.0,7.0,14.0,5.0,2,12.3,it ITA,DF,Atalanta,it Serie A,30.0,20,16,1438,16.0,1,0.13,Matches
19720,Raúl de Tomás,71.0,50.0,0.0,5.0,10.0,6.0,0.0,9.0,7,2,1,35,31,22,6,11,67.0,34.0,45.0,0.0,10477.0,3,4.0,1094.0,50.0,72.0,60.0,40,18.9,es ESP,FW,Espanyol,es La Liga,26.0,34,33,2914,32.4,12,0.46,Matches
19721,Tiago Tomás,26.0,15.0,0.0,4.0,2.0,5.0,0.0,2.0,2,0,0,6,7,18,4,4,42.0,6.0,12.0,0.0,1787.0,0,2.0,388.0,16.0,45.0,11.0,15,15.1,pt POR,FW,Stuttgart,de Bundesliga,19.0,14,13,1075,11.9,4,0.33,Matches
19849,Takehiro Tomiyasu,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,0.0,1.0,0.0,71.0,0,1.0,6.0,1.0,1.0,0.0,0,,jp JPN,DF,Bologna,it Serie A,22.0,1,0,10,0.1,0,0.0,Matches
19850,James Tomkins,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,7,0,0,4,3,33.0,10.0,19.0,0.0,6021.0,0,0.0,373.0,1.0,1.0,0.0,2,13.7,eng ENG,DF,Crystal Palace,eng Premier League,32.0,8,6,547,6.1,1,0.16,Matches
19851,Fikayo Tomori,21.0,19.0,0.0,0.0,0.0,0.0,2.0,3.0,4,0,0,19,0,3,45,44,183.0,51.0,97.0,0.0,30255.0,0,0.0,2037.0,8.0,12.0,0.0,3,11.7,eng ENG,DF,Milan,it Serie A,23.0,31,30,2718,30.2,0,0.0,Matches
19852,Sandro Tonali,82.0,49.0,22.0,2.0,6.0,3.0,0.0,5.0,9,0,0,45,3,108,34,37,189.0,10.0,187.0,0.0,22991.0,2,7.0,1746.0,30.0,45.0,23.0,11,23.0,it ITA,MF,Milan,it Serie A,21.0,36,31,2600,28.9,5,0.24,Matches
19853,Lorenzo Tonelli,13.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,4,0,0,9,1,1,19,9,54.0,28.0,55.0,0.0,9036.0,0,1.0,661.0,4.0,5.0,3.0,3,11.8,it ITA,DF,Empoli,it Serie A,31.0,14,8,870,9.7,0,0.0,Matches
19854,Ivan Toney,93.0,56.0,1.0,2.0,18.0,14.0,2.0,10.0,8,0,0,50,25,28,14,21,105.0,147.0,17.0,0.0,5786.0,5,2.0,1186.0,24.0,50.0,44.0,24,15.8,eng ENG,FW,Brentford,eng Premier League,25.0,33,32,2909,32.3,7,0.37,Matches
19855,Ernesto Torregrossa,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,0,7,5,0,0,1,3.0,3.0,2.0,0.0,528.0,0,0.0,57.0,0.0,4.0,1.0,0,,it ITA,FW,Sampdoria,it Serie A,29.0,10,0,116,1.3,0,0.0,Matches
19856,Lucas Torreira,60.0,51.0,1.0,0.0,2.0,4.0,2.0,6.0,10,1,1,38,2,6,26,29,153.0,18.0,90.0,0.0,22757.0,1,0.0,1546.0,6.0,13.0,8.0,13,14.2,uy URU,MF,Fiorentina,it Serie A,25.0,31,26,2195,24.4,5,0.25,Matches
19857,Raúl Torrente,8.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,5,0,0,24,1,2,12,21,67.0,21.0,20.0,0.0,8781.0,0,0.0,754.0,1.0,1.0,0.0,0,14.9,es ESP,DF,Granada,es La Liga,19.0,18,15,1282,14.2,0,0.0,Matches
19985,Ferrán Torres,5.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0,0,1,1,4,0,2,6.0,4.0,5.0,0.0,711.0,1,0.0,102.0,4.0,6.0,2.0,4,14.2,es ESP,FW,Manchester City,eng Premier League,21.0,4,4,303,3.4,2,0.89,Matches
19986,Óliver Torres,23.0,20.0,1.0,1.0,0.0,0.0,1.0,5.0,2,0,0,17,2,25,6,12,89.0,5.0,29.0,0.0,9467.0,3,4.0,768.0,15.0,26.0,21.0,5,19.1,es ESP,MFFW,Sevilla,es La Liga,26.0,26,11,1008,11.2,2,0.45,Matches
19987,Pau Torres,31.0,26.0,0.0,0.0,3.0,1.0,1.0,5.0,5,0,0,14,0,5,19,19,191.0,58.0,93.0,0.0,34245.0,1,0.0,2251.0,25.0,28.0,5.0,9,8.2,es ESP,DF,Villarreal,es La Liga,24.0,33,33,2855,31.7,5,0.19,Matches
19988,Roberto Torres,36.0,23.0,9.0,0.0,3.0,1.0,0.0,3.0,3,0,0,8,0,80,8,4,59.0,4.0,68.0,0.0,5208.0,2,8.0,505.0,5.0,12.0,5.0,3,25.0,es ESP,MFFW,Osasuna,es La Liga,32.0,28,6,809,9.0,0,0.22,Matches
19989,Lucas Torró,39.0,30.0,0.0,1.0,1.0,5.0,2.0,2.0,10,0,0,55,1,7,47,40,207.0,131.0,9.0,0.0,15897.0,0,0.0,1623.0,22.0,25.0,23.0,9,21.1,es ESP,MF,Osasuna,es La Liga,27.0,33,32,2725,30.3,1,0.03,Matches
19990,Jordan Torunarigha,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,4,1,1,17,1,27.0,15.0,12.0,0.0,3854.0,1,0.0,310.0,2.0,4.0,1.0,0,8.7,de GER,DF,Hertha BSC,de Bundesliga,23.0,7,6,483,5.4,0,0.19,Matches
19991,Cenk Tosun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,22.0,0,0.0,3.0,0.0,0.0,0.0,0,,tr TUR,MF,Everton,eng Premier League,30.0,1,0,7,0.1,0,0.0,Matches
19992,Abdoulaye Touré,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,3,0,3,4,4,27.0,5.0,1.0,0.0,1934.0,0,0.0,225.0,6.0,9.0,4.0,0,21.7,fr FRA,MF,Genoa,it Serie A,27.0,8,6,430,4.8,0,0.0,Matches
19993,Almamy Touré,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,8,1,12,5,9,42.0,13.0,42.0,0.0,2503.0,0,0.0,301.0,2.0,6.0,6.0,2,13.3,ml MLI,DFMF,Eint Frankfurt,de Bundesliga,25.0,10,5,506,5.6,0,0.0,Matches
19994,Lucas Tousart,37.0,28.0,0.0,2.0,1.0,1.0,5.0,0.0,3,0,0,32,1,16,35,25,132.0,39.0,17.0,0.0,9175.0,0,3.0,1008.0,22.0,38.0,18.0,7,19.5,fr FRA,MF,Hertha BSC,de Bundesliga,24.0,30,22,1962,21.8,2,0.09,Matches
19995,Yoann Touzghar,34.0,25.0,0.0,0.0,5.0,2.0,2.0,2.0,0,0,0,7,8,8,3,2,35.0,25.0,33.0,0.0,3055.0,0,0.0,405.0,6.0,12.0,11.0,12,13.2,tn TUN,FW,Troyes,fr Ligue 1,34.0,28,16,1457,16.2,4,0.25,Matches
19996,Andros Townsend,54.0,39.0,8.0,1.0,2.0,4.0,0.0,4.0,3,0,0,10,1,96,14,17,80.0,7.0,56.0,0.0,5285.0,2,16.0,705.0,26.0,48.0,19.0,9,22.1,eng ENG,MFFW,Everton,eng Premier League,30.0,21,17,1455,16.2,2,0.25,Matches
20124,Adama Traoré,20.0,12.0,0.0,5.0,1.0,1.0,1.0,3.0,0,0,0,7,2,38,4,2,20.0,5.0,2.0,0.0,1760.0,2,7.0,217.0,24.0,35.0,5.0,3,15.1,es ESP,FW,Barcelona,es La Liga,25.0,11,4,382,4.2,0,0.47,Matches
20125,Amadou Traore,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,22.0,0,0.0,4.0,0.0,0.0,1.0,0,,fr FRA,MF,Bordeaux,fr Ligue 1,19.0,1,0,19,0.2,0,0.0,Matches
20126,Bertrand Traoré,11.0,6.0,0.0,3.0,1.0,1.0,0.0,2.0,0,0,0,0,2,5,0,3,11.0,4.0,2.0,0.0,923.0,0,0.0,120.0,10.0,19.0,2.0,1,18.5,bf BFA,MFFW,Aston Villa,eng Premier League,25.0,9,1,220,2.4,0,0.0,Matches
20127,Boubacar Traoré,43.0,34.0,0.0,4.0,0.0,2.0,3.0,2.0,9,1,1,53,0,1,25,26,138.0,17.0,15.0,0.0,11548.0,1,0.0,950.0,28.0,42.0,25.0,5,28.3,ml MLI,MF,Metz,fr Ligue 1,19.0,27,17,1726,19.2,1,0.1,Matches
20128,Charles Traore,8.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0,0,22,0,5,15,12,54.0,15.0,92.0,0.0,5519.0,0,0.0,512.0,4.0,7.0,2.0,0,,ml MLI,DF,Nantes,fr Ligue 1,29.0,16,7,718,8.0,0,0.0,Matches
